ticker,type,contractSymbol,asof_datetime,lastTradeDate_dt,expiration,expiration_dt,days_to_exp,T,S,F,r,q,strike,moneyness,bid,ask,mid,spread,rel_spread,lastPrice,impliedVolatility,volume,openInterest,inTheMoney,currency,weight,moneyness_bucket
SPY,call,SPY260102C00687000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:11:53+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,687.0,1.0155661444748687,1.76,1.79,1.775,0.03,0.0169014084507042,1.77,0.0971464797973633,3235.0,46358.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260102C00688000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:09:23+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,688.0,1.0170444066939004,1.51,1.53,1.52,0.02,0.0131578947368421,1.53,0.0958952716064453,1363.0,1685.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00689000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:03:07+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,689.0,1.0185226689129323,1.25,1.28,1.265,0.03,0.0237154150197628,1.3,0.0942473388671875,609.0,782.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260102C00690000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:10:50+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,690.0,1.0200009311319642,1.08,1.11,1.0950000000000002,0.03,0.0273972602739726,1.09,0.0940642352294921,5078.0,11120.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260102C00691000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:11:23+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,691.0,1.021479193350996,0.91,0.93,0.92,0.02,0.0217391304347826,0.91,0.0930266479492187,923.0,1048.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00692000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:12:56+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,692.0,1.0229574555700278,0.75,0.77,0.76,0.02,0.0263157894736842,0.77,0.0918669915771484,1154.0,1236.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00693000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:12:56+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,693.0,1.0244357177890595,0.62,0.65,0.635,0.03,0.047244094488189,0.64,0.0915007843017578,753.0,2649.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260102C00694000,2025-12-18 21:43:21.413601+00:00,2025-12-18 20:58:22+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,694.0,1.0259139800080914,0.52,0.54,0.53,0.02,0.0377358490566038,0.59,0.0908904388427734,802.0,989.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00695000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:11:36+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,695.0,1.027392242227123,0.43,0.44,0.435,0.01,0.0229885057471264,0.43,0.0900359552001953,1132.0,4662.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260102C00696000,2025-12-18 21:43:21.413601+00:00,2025-12-18 20:49:49+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,696.0,1.028870504446155,0.35,0.37,0.36,0.02,0.0555555555555556,0.45,0.0899749206542968,307.0,1519.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00697000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:01:30+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,697.0,1.030348766665187,0.29,0.31,0.3,0.02,0.0666666666666667,0.31,0.0899749206542968,271.0,863.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00698000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:09:58+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,698.0,1.0318270288842188,0.24,0.26,0.25,0.02,0.08,0.25,0.0900969897460937,1295.0,1714.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260102C00699000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:08:04+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,699.0,1.0333052911032503,0.21,0.22,0.215,0.01,0.0465116279069767,0.21,0.0903411279296875,216.0,586.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260102C00700000,2025-12-18 21:43:21.413601+00:00,2025-12-18 21:12:46+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,700.0,1.0347835533222824,0.17,0.18,0.175,0.0099999999999999,0.057142857142857,0.17,0.0900969897460937,8754.0,9449.0,False,USD,99.9900009999002,"(1.0, 1.05]"
SPY,call,SPY260102C00702000,2025-12-18 21:43:21.413601+00:00,2025-12-18 20:41:48+00:00,2026-01-02,2026-01-02 00:00:00+00:00,14.09489104628472,0.0386161398528348,676.469970703125,676.469970703125,0.0,0.0,702.0,1.037740077760346,0.12,0.13,0.125,0.01,0.08,0.13,0.0910735424804687,1238.0,1285.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260109C00660000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:58:40+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,660.0,0.9756530645610092,20.15,20.45,20.3,0.3000000000000007,0.0147783251231527,20.72,0.151802915649414,175.0,3573.0,True,USD,3.333322222259252,"(0.95, 1.0]"
SPY,call,SPY260109C00670000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:57:31+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,670.0,0.9904356867513276,12.51,12.69,12.6,0.1799999999999997,0.0142857142857142,13.22,0.1348047946166992,372.0,3769.0,True,USD,5.5555246915295005,"(0.95, 1.0]"
SPY,call,SPY260109C00675000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:02:51+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,675.0,0.9978269978464868,9.25,9.3,9.275,0.0500000000000007,0.0053908355795149,9.43,0.1262294409179687,4829.0,2460.0,True,USD,19.999600007999558,"(0.95, 1.0]"
SPY,call,SPY260109C00679000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:56:06+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,679.0,1.003740046722614,6.92,6.97,6.945,0.0499999999999998,0.0071994240460762,7.43,0.1204006417846679,720.0,827.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260109C00680000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:12:19+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,680.0,1.0052183089416458,6.39,6.44,6.415,0.0500000000000007,0.0077942322681217,6.48,0.1189663299560546,3770.0,3412.0,False,USD,19.999600007999558,"(1.0, 1.05]"
SPY,call,SPY260109C00681000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:20:22+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,681.0,1.0066965711606777,5.88,5.93,5.904999999999999,0.0499999999999998,0.008467400508044,6.68,0.1175625354003906,131.0,796.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260109C00682000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:02:33+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,682.0,1.0081748333797096,5.4,5.45,5.425000000000001,0.0499999999999998,0.0092165898617511,5.57,0.1162502926635742,387.0,843.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260109C00683000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:09:53+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,683.0,1.0096530955987413,4.94,4.99,4.965,0.0499999999999998,0.0100704934541792,5.09,0.1149380499267578,1162.0,873.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260109C00684000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:41:00+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,684.0,1.0111313578177732,4.51,4.55,4.529999999999999,0.04,0.0088300220750551,5.14,0.1135952899169921,530.0,844.0,False,USD,24.999375015624587,"(1.0, 1.05]"
SPY,call,SPY260109C00685000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:05:01+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,685.0,1.0126096200368049,4.14,4.19,4.165,0.0500000000000007,0.0120048019207684,4.19,0.1131680480957031,1797.0,2813.0,False,USD,19.999600007999558,"(1.0, 1.05]"
SPY,call,SPY260109C00686000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:00:36+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,686.0,1.0140878822558368,3.75,3.79,3.77,0.04,0.0106100795755968,3.9,0.111764253540039,512.0,845.0,False,USD,24.999375015624587,"(1.0, 1.05]"
SPY,call,SPY260109C00687000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:08:05+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,687.0,1.0155661444748687,3.34,3.38,3.36,0.04,0.0119047619047619,3.42,0.109811148071289,1101.0,811.0,False,USD,24.999375015624587,"(1.0, 1.05]"
SPY,call,SPY260109C00689000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:20:30+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,689.0,1.0185226689129323,2.69,2.73,2.71,0.04,0.014760147601476,2.95,0.1076139044189453,624.0,804.0,False,USD,24.999375015624587,"(1.0, 1.05]"
SPY,call,SPY260109C00690000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:13:13+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,690.0,1.0200009311319642,2.41,2.44,2.425,0.0299999999999998,0.0123711340206184,2.43,0.1065763171386718,3362.0,2464.0,False,USD,33.33222225925824,"(1.0, 1.05]"
SPY,call,SPY260109C00692000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:58:11+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,692.0,1.0229574555700278,1.88,1.94,1.91,0.06,0.031413612565445,2.07,0.1048978671264648,386.0,865.0,False,USD,16.666388893518427,"(1.0, 1.05]"
SPY,call,SPY260109C00693000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:09:53+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,693.0,1.0244357177890595,1.68,1.71,1.6949999999999998,0.03,0.0176991150442478,1.73,0.1038602798461914,113.0,557.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260109C00695000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:03:00+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,695.0,1.027392242227123,1.29,1.32,1.3050000000000002,0.03,0.0229885057471264,1.35,0.1021207952880859,663.0,1413.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260109C00697000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:57:17+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,697.0,1.030348766665187,0.97,0.99,0.98,0.02,0.0204081632653061,1.09,0.1001066552734375,155.0,1031.0,False,USD,49.99750012499371,"(1.0, 1.05]"
SPY,call,SPY260109C00698000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:10:31+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,698.0,1.0318270288842188,0.85,0.88,0.865,0.03,0.0346820809248555,0.87,0.1001066552734375,1364.0,1212.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260109C00699000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:58:39+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,699.0,1.0333052911032503,0.74,0.77,0.755,0.03,0.0397350993377483,0.8,0.0997404479980468,1102.0,801.0,False,USD,33.332222259258,"(1.0, 1.05]"
SPY,call,SPY260109C00700000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:08:56+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,700.0,1.0347835533222824,0.65,0.66,0.655,0.01,0.015267175572519,0.67,0.0989469989013672,2636.0,4445.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260109C00702000,2025-12-18 21:43:21.538165+00:00,2025-12-18 19:08:25+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,702.0,1.037740077760346,0.48,0.49,0.485,0.01,0.0206185567010309,0.6,0.0979704461669922,203.0,1153.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260109C00705000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:06:54+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,705.0,1.0421748644174416,0.31,0.32,0.315,0.01,0.0317460317460317,0.33,0.0975432043457031,353.0,1387.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260109C00706000,2025-12-18 21:43:21.538165+00:00,2025-12-18 21:07:09+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,706.0,1.0436531266364737,0.27,0.29,0.28,0.0199999999999999,0.0714285714285712,0.28,0.0983976879882812,580.0,941.0,False,USD,49.99750012499384,"(1.0, 1.05]"
SPY,call,SPY260109C00707000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:57:16+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,707.0,1.0451313888555054,0.23,0.25,0.24,0.0199999999999999,0.0833333333333333,0.27,0.0982756188964843,9709.0,528.0,False,USD,49.99750012499377,"(1.0, 1.05]"
SPY,call,SPY260109C00710000,2025-12-18 21:43:21.538165+00:00,2025-12-18 20:58:24+00:00,2026-01-09,2026-01-09 00:00:00+00:00,21.09488960457176,0.0577942180947171,676.469970703125,676.469970703125,0.0,0.0,710.0,1.049566175512601,0.16,0.17,0.165,0.01,0.0606060606060606,0.17,0.0991301025390625,4915.0,4785.0,False,USD,99.99000099989992,"(1.0, 1.05]"
SPY,call,SPY260116C00620000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:06:05+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,620.0,0.9165225757997358,56.65,59.26,57.955,2.6099999999999994,0.0450349409024242,58.07,0.2574231973266602,100.0,5560.0,True,USD,0.3831416156545534,"(0.9, 0.95]"
SPY,call,SPY260116C00650000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:53:34+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,650.0,0.9608704423706907,30.1,30.46,30.28,0.3599999999999994,0.0118890356671069,31.0,0.1742025939941406,186.0,28708.0,True,USD,2.777770061749833,"(0.95, 1.0]"
SPY,call,SPY260116C00660000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:52:34+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,660.0,0.9756530645610092,21.82,22.09,21.955,0.2699999999999996,0.0122978820314279,23.01,0.158486198425293,629.0,9405.0,True,USD,3.7036899863333903,"(0.95, 1.0]"
SPY,call,SPY260116C00665000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:08:02+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,665.0,0.9830443756561684,18.04,18.29,18.165,0.25,0.0137627305257363,18.17,0.152077571105957,155.0,12719.0,True,USD,3.999984000064,"(0.95, 1.0]"
SPY,call,SPY260116C00670000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:11:47+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,670.0,0.9904356867513276,14.42,14.59,14.505,0.1699999999999999,0.0117200965184419,14.49,0.1435327346801758,929.0,13965.0,True,USD,5.882318339303889,"(0.95, 1.0]"
SPY,call,SPY260116C00675000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:57+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,675.0,0.9978269978464868,11.11,11.14,11.125,0.0300000000000011,0.0026966292134832,11.14,0.1343775527954102,2754.0,19276.0,True,USD,33.33222225925676,"(0.95, 1.0]"
SPY,call,SPY260116C00676000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:53+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,676.0,0.9993052600655185,10.45,10.51,10.48,0.0600000000000005,0.0057251908396947,10.6,0.1327906546020508,759.0,925.0,True,USD,16.666388893518302,"(0.95, 1.0]"
SPY,call,SPY260116C00677000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:12:52+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,677.0,1.0007835222845505,9.85,9.91,9.88,0.0600000000000005,0.0060728744939271,9.95,0.1314021186828613,3303.0,641.0,False,USD,16.666388893518302,"(1.0, 1.05]"
SPY,call,SPY260116C00678000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:13+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,678.0,1.0022617845035822,9.27,9.32,9.295,0.0500000000000007,0.0053792361484669,9.36,0.1299372895812988,2307.0,1620.0,False,USD,19.999600007999558,"(1.0, 1.05]"
SPY,call,SPY260116C00679000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:18+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,679.0,1.003740046722614,8.71,8.76,8.735,0.0499999999999989,0.0057240984544932,8.87,0.128640305480957,2374.0,1621.0,False,USD,19.999600008000264,"(1.0, 1.05]"
SPY,call,SPY260116C00680000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:13:12+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,680.0,1.0052183089416458,8.17,8.21,8.190000000000001,0.0400000000000009,0.0048840048840049,8.2,0.1272670281982422,15231.0,26445.0,False,USD,24.999375015624032,"(1.0, 1.05]"
SPY,call,SPY260116C00681000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:07:53+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,681.0,1.0066965711606777,7.63,7.68,7.654999999999999,0.0499999999999998,0.0065316786414108,7.73,0.1259395268249512,846.0,1354.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260116C00682000,2025-12-18 21:43:21.676633+00:00,2025-12-18 21:05:00+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,682.0,1.0081748333797096,7.12,7.17,7.145,0.0499999999999998,0.006997900629811,7.22,0.1246425427246093,2709.0,4256.0,False,USD,19.99960000799991,"(1.0, 1.05]"
SPY,call,SPY260116C00683000,2025-12-18 21:43:21.676633+00:00,2025-12-18 20:58:32+00:00,2026-01-16,2026-01-16 00:00:00+00:00,28.094888001932876,0.0769722958957064,676.469970703125,676.469970703125,0.0,0.0,683.0,1.0096530955987413,6.64,6.68,6.66,0.04,0.006006006006006,6.92,0.1233760758972168,639.0,1292.0,False,USD,24.999375015624587,"(1.0, 1.05]"
